Dickinson                       North Dakota     46 52 48 N 102 47 16 W
Dickinson                       Texas            29 28  9 N  95  4 56 W
Diego Garcia                    US Territory      7 19  0 S  72 24  0 E
Dijon                           France           47 21  0 N   5  1 59 E
Dillingham                      Hawaii           21 34 59 N 158 11 59 W
Dillon                          Montana          45 12  0 N 112 40  1 W
Dillon                          South Carolina   34 23 59 N  79 28  1 W
Diyarbakir                      Turkey           37 53 59 N  40 12  0 E
Djakarta                        Indonesia         6  9  0 S 106 50 59 E
Djibouti                        Djibouti         11 34  0 N  43  0  0 E
Dodge City                      Kansas           37 45 16 N 100  1  8 W
Doha                            Qatar            25 16  1 N  51 34  1 E
Dortmund                        Germany          51 31 12 N   7 35 59 E
Dothan                          Alabama          31 13  1 N  85 22 58 W
Douala                          Cameroon          4  1  1 N   9 43  1 E
Douglas                         Isle of Man      54  4 47 N   4 37 40 W
Dover                           Delaware         39  7 59 N  75 32 59 W
Dover                           Florida          27 57 59 N  82 15 29 W
Dover                           New Hampshire    43 11 30 N  70 52 47 W
Dover                           United Kingdom   51  7 59 N   1 19  0 E
Downey                          California       33 56  6 N 118  7 30 W
Dresden                         Germany          51 03 00 N   13 45 00 E
Dryden                          Canada           49 46 12 N  92 49 47 W
Dubai                           U.A.E.           25 18  0 N  55 25 59 E
Dublin                          Ireland          53 25 58 N   6 15  0 W
Dubrovnik                       Croatia          42 33 50 N  18 15  3 E
Dubuque                         Iowa             42 30 11 N  90 40 29 W
Duesseldorf                     Germany          51 13 00 N    6 47 00 E
Duisburg                        Germany          51 26 00 N    6 45 00 E
Duluth                          Minnesota        46 46 55 N  92  6 24 W
Dundalk                         Maryland         39 16  1 N  76 31  1 W
Dunedin                         New Zealand      45 55 59 S 170 11 59 E
Dunlap                          Iowa             41 52 58 N  95 32 59 W
Durango                         Colorado         37 15  0 N 107 55  1 W
Durham                          North Carolina   36  0  0 N  78 54 44 W
Durham                          North Carolina   36  0  0 N  78 54 44 W
Dusseldorf                      Germany          51 16 58 N   6 45  0 E
Dutch Harbor                    Alaska           53 54 35 N 166 32 23 W
Eagan                           Minnesota        44 49 47 N  93 13 11 W
Eagle                           Alaska           64 42  0 N 141 19 58 W
Eagle River                     Alaska           61 19 18 N 149 34  1 W
Eastampton                      New Jersey       39 34 47 N  74 24  0 W
East Boston                     Massachusetts    42 20 34 N  71  2 59 W
East Brunswick                  New Jersey       40 26 23 N  74 25 12 W
East Lansing                    Michigan         42 44  5 N  84 28 59 W
East Las Vegas                  Nevada           36  5 41 N 115  2 31 W
East Los Angeles                California       34  1 12 N 118  9 10 W
East Orange                     New Jersey       40 45 47 N  74 12 35 W
East Point                      Georgia          33 40 36 N  84 26 35 W
East St. Louis                  Illinois         38 37 18 N  90  9 18 W
East Stroudsburg                Pennsylvania     41  4 59 N  75 13  0 W
East Wenatchee                  Washington       47 12 12 N 120  3 10 W
Eatonton                        Georgia          33  4 58 N  83 15  0 W
Eau Claire                      Wisconsin        44 48 47 N  91 29 42 W
Edina                           Minnesota        44 52 59 N  93 20 59 W
Edinburgh                       Scotland         55 57  0 N   3 10  0 W
Edmond                          Oklahoma         35 39 11 N  97 28 54 W
Edmonds                         Washington       47 28 47 N 122 13 11 W
Edmonton                        Canada           53 30  0 N 113 30  0 W
Edmundston                      Canada           47 25 47 N  68 24 35 W
Edna                            Texas            28 59  5 N  96 40 59 W
Efate                           Vanuatu          17 58 48 S 168 41 59 E
Effingham                       Illinois         39  4 58 N  88 30  0 W
El Cajon                        California       32 47 42 N 116 57 35 W
El Dorado                       Arkansas         33 12 24 N  92 40  0 W
Eldorado                        Illinois         37 49 58 N  88 30  0 W
Eldridge                        Iowa             41 36 43 N  90 35 24 W
Elgin                           Illinois         42  2 17 N  88 17 24 W
Elizabeth City                  North Carolina   36 15  0 N  76 15  0 W
Elizabeth                       New Jersey       40 39 42 N  74 12 59 W
Elizabethtown                   Kentucky         37 41 23 N  85 52 12 W
Elk City                        Oklahoma         35 22 58 N  99 22 58 W
Elkhart                         Indiana          41 40  1 N  86  0  0 W
Elkins                          West Virginia    38 55  1 N  79 49 58 W
Elko                            Nevada           40 49 47 N 115 45 36 W
Elk Point                       South Dakota     42 40 58 N  96 43 58 W
Elk River                       Idaho            46 46 58 N 116 10 58 W
El Mirage                       Arizona          33 35 14 N 112 20  9 W
Elmira                          New York         42  4 58 N  76 49 58 W
El Monte                        California       34  4  0 N 118  1 30 W
El Paso                         Texas            31 45 36 N 106 29  9 W
Elsmere                         Delaware         39 44 24 N  75 35 24 W
Elverson                        Pennsylvania     40  9 11 N  75 51 46 W
Elyria                          Ohio             41 21 54 N  82  6 35 W
Enfield                         Connecticut      41 55  1 N  72 34 58 W
Englewood                       Colorado         39 39 11 N 104 59  5 W
Enid                            Oklahoma         36 23 42 N  97 52 30 W
Entebbe                         Uganda            0  3  0 N  32 27  0 E
Ephrata                         Pennsylvania     40  6 35 N  76  5 59 W
Erding                          Germany          48 19 12 N  11 55 58 E
Erfurt                          Germany          50 58 30 N  10 57 28 E
Erie                            Pennsylvania     42  7 14 N  80  4 56 W
Erlangen                        Germany          49 36 00 N   11 01 00 E
Escondido                       California       33  7  0 N 117  5  5 W
Esfahan                         Iran             32 45  0 N  51 51 50 E
Espoo                           Finland          60 10 00 N   24 42 00 E
Essen                           Germany          51 27 00 N    7 01 00 E
Essex Junction                  Vermont          44 29 17 N  73  6 42 W
Euclid                          Ohio             41 34 12 N  81 32 12 W
Eudora                          Arkansas         33  7  1 N  91 16  1 W
Eugene                          Oregon           44  3 15 N 123  5 31 W
Eugene                          Oregon           44  4  0 N 123  4  1 W
Eureka                          California       40 45  0 N 124 10  1 W
Eureka                          Nevada           39 32 59 N 115 58  1 W
Eureka                          Utah             39 55  1 N 112 10  1 W
Evanston                        Illinois         42  2 35 N  87 40 36 W
Evanston                        Wyoming          41  1 39 N 111  1 51 W
Evansville                      Indiana          37 58 19 N  87 34 21 W
Everett                         Washington       47 58 47 N 122 12  0 W
Evergreen                       Colorado         39 38 27 N 105 24 57 W
Ewa                             Hawaii           21 20  6 N 158  2 34 W
Exeter                          New Hampshire    42 57 57 N  70 55 12 W
Fairbanks                       Alaska           64 47 59 N 147 50 59 W
Fairfax                         Minnesota        44 28 58 N  94 43 58 W
Fairfax                         South Carolina   32 28 58 N  81 13  1 W
Fairfield                       California       38 15  0 N 122  2 31 W
Fairfield                       Connecticut      41  8 30 N  73 15 47 W
Fair Haven                      Vermont          43 34 58 N  73 15  0 W
Fairmont                        West Virginia    39 28 59 N  80  8 35 W
Faith                           South Dakota     45  1 58 N 102  1 58 W
Falcon                          Colorado         38 56 52 N 104 33 39 W
Fallon                          Nevada           39 30  0 N 118 47 59 W
Fall River                      Massachusetts    41 42  6 N  71  9 18 W
Falmouth                        Kentucky         38 40  1 N  84 19 58 W
Fargo                           North Dakota     46 52 30 N  96 47 17 W
Farmington                      New Mexico       36 43 59 N 108 12 10 W
Farnborough                     United Kingdom   51 16 48 N   0 45 46 W
Fayetteville                    Arkansas         36  4  0 N  94  9 35 W
Fayetteville                    North Carolina   35  3 17 N  78 52 36 W
Ferriday                        Louisiana        31 37 58 N  91 32 59 W
Finningley                      United Kingdom   53 28  1 N   1  0  0 W
Fisher                          Louisiana        31 28  1 N  93 30  0 W
Fitchburg                       Massachusetts    42 34 58 N  71 47 59 W
Flagstaff                       Arizona          35 11 35 N 111 39  7 W
Flint                           Michigan         43  1 18 N  83 40 59 W
Florala                         Alabama          31  1  1 N  86 19  1 W
Florence                        Alabama          34 46  1 N  87 40  1 W
Florence                        South Carolina   34 11 48 N  79 46  5 W
Florissant                      Missouri         38 47 16 N  90 19 17 W
Flower Mound                    Texas            33  1 48 N  97  4 11 W
Folsom                          New Mexico       36 46 58 N 103 55 58 W
Fond du Lac                     Wisconsin        43 46 58 N  88 28 58 W
Ford Island                     Hawaii           21 22  5 N 157 57 46 W
Forrest City                    Arkansas         35  0  0 N  90 46  1 W
Forsyth                         Montana          46 15  0 N 106 40 58 W
Fort Collins                    Colorado         40 34 47 N 105  4 58 W
Fort Dodge                      Iowa             42 31  1 N  94 10  1 W
Fort Greely                     Alaska           64  0  0 N 145 43 11 W
Fort Lauderdale                 Florida          26  7 12 N  80  8 12 W
Fort McMurray                   Canada           56 43 47 N 111 16 11 W
Fort McPherson                  Canada           67 25 48 N 134 50 59 W
Fort Myers                      Florida          26 36  0 N  81 45  0 W
Fort Myers                      Florida          26 39  3 N  81 45 10 W
Fort Nelson                     Canada           58 47 59 N 122 37 47 W
Fort Payne                      Alabama          34 25 58 N  85 40 58 W
Fort Richardson                 Alaska           61 15 35 N 149 39  0 W
Fort Riley                      Kansas           39  4 58 N  96 46  1 W
Fort Salonga                    New York         40 53 59 N  73 18 27 W
Fort Scott                      Kansas           37 49 58 N  94 43  1 W
Fort Simpson                    Canada           61 45 35 N 121 15  0 W
Fort Smith                      Arkansas         35 23  5 N  94 25  5 W
Fort Wayne                      Indiana          41  4 20 N  85  8 25 W
Fort Worth                      Texas            32 44 54 N  97 19 44 W
Fort Yukon                      Alaska           66 30  0 N 145  0  0 W
Fountain Valley                 California       33 42  0 N 117 57 35 W
Framingham                      Massachusetts    42 16 23 N  71 24 54 W
Frankfort                       Kentucky         38 12  0 N  84 51 42 W
Frankfurt                       Germany          50  1 58 N   8 34  1 E
Franklin                        New Hampshire    43 25  1 N  71 40  1 W
Franklin                        Tennessee        35 53 59 N  86 54  0 W
Frederick                       Maryland         39 24 53 N  77 25  0 W
Fredericksburg                  Virginia         38 19 58 N  77 30  0 W
Fredericktown                   Missouri         37 31 58 N  90 16  1 W
Fredericton                     Canada           45 51  0 N  66 25 48 W
Freehold                        New Jersey       40 15  0 N  74 16  1 W
Freeport                        Bahamas          26 33  0 N  78 42  0 W
Freiburg                        Germany          48  1 48 N   7 49 58 E
Fremont                         California       37 32  5 N 121 57 25 W
Fremont                         Nebraska         41 26 23 N  96 29 42 W
Fresno                          California       36 44 12 N 119 46 11 W
Fruitland Park                  Florida          28 51 42 N  81 54 52 W
Fukuoka                         Japan            33 34 59 N 130 26 59 E
Fullerton                       California       33 52 30 N 117 55 29 W
Funchal                         Madeira Island   32 41 31 N  16 46 22 W
Furth (Mfr)                     Germany          49 28 58 N  11 58 58 E
Gadsden                         Alabama          34  0 56 N  86  0 41 W
Gaillac                         France           43 53 59 N   1 52  0 E
Gainesville                     Florida          29 41 59 N  82 15  0 W
Gainesville                     Georgia          34 16  1 N  83 47 59 W
Gaithersburg                    Maryland         39  8 24 N  77 11 53 W
Galena                          Alaska           64 44 27 N 156 57  3 W
Gallup                          New Mexico       35 31 29 N 108 44 31 W
Galveston                       Texas            29 18 10 N  94 47 43 W
Gander                          Nfld             48 55 58 N  54 34  1 W
Garden City                     Kansas           37 58  1 N 100 52  1 W
Garden Grove                    California       33 46 29 N 117 54 46 W
Garland                         Texas            32 54 29 N  96 38 12 W
Garland                         Utah             41 45  0 N 112 10  1 W
Garrison                        North Dakota     47 37 58 N 101 24  0 W
Gars am Inn                     Germany          48  8 25 N  12 13 15 E
Gary                            Indiana          41 36 11 N  87 20 18 W
Gaspe                           Canada           48 46 48 N  64 30 36 W
Gassaway                        West Virginia    38 40  1 N  80 45  0 W
Gastonia                        North Carolina   35 15 54 N  81 10 54 W
Gdansk                          Poland           54 19 59 N  18 40  0 E
Geilenkirchen                   Germany          50 57 39 N   6  1 58 E
Gelsenkirchen                   Germany          51 31 00 N    7 06 00 E
Geneva                          Switzerland      46 13 59 N   6  4  0 E
Genoa                           Italy            44 24 46 N   8 50 59 E
Georgetown                      Ascension Island  7 52 47 S  14 25 11 W
Georgetown                      Cayman Islands   19 18  0 N  81 22  0 W
Georgetown                      Delaware         38 40  1 N  75 19 58 W
Georgetown                      Guyana            6 28 59 N  58 16  0 W
Gera                            Germany          51  4  1 N  13 45  0 E
Gibraltar                       United Kingdom   36  9  3 N   5 20 49 W
Gila Bend                       Arizona          32 58 58 N 112 40 58 W
Gillette                        Wyoming          44 17 35 N 105 30  7 W
Glasgow                         Kentucky         37  0  0 N  85 55  1 W
Glasgow                         Scotland         55 53 59 N   4 24 59 W
Glendale                        Arizona          33 32 17 N 112 10 55 W
Glendale                        California       34  8 30 N 118 14 49 W
Glendora                        California       34  7  0 N 117 50 59 W
Glenns Ferry                    Idaho            42 58  1 N 115 20 59 W
Glens Falls                     New York         43 19 58 N  73 40  1 W
Glens Falls                     New York         43 47 59 N  74  4 59 W
Glenwood                        Minnesota        45 38 59 N  95 22 58 W
Glenwood Springs                Colorado         39 34 58 N 107 19 58 W
Godthab                         Greenland        64 12  0 N  51 40 47 W
Goettingen                      Germany          51 32 00 N    9 56 00 E
Goldfield                       Nevada           37 42  0 N 117 15  0 W
Goldsboro                       North Carolina   35 22 58 N  77 58 58 W
Goldstone                       California       35 21  0 N 116 52 58 W
Goose Bay                       Canada           53 19 47 N  60 25 12 W
Goose Creek                     South Carolina   32 46 35 N  79 55 53 W
Gorham                          Maine            43 40  0 N  70 28  0 W
Granada Hills                   California       34 10 59 N 118 30  0 W
Grand Forks                     North Dakota     47 55 12 N  97  2 42 W
Grand Island                    Nebraska         40 55 18 N  98 21 11 W
Grand Junction                  Colorado         39  4 58 N 108 34 58 W
Grand Prairie                   Texas            32 44 53 N  96 59 42 W
Grand Rapids                    Michigan         42 58  3 N  85 40 13 W
Granger                         Wyoming          41 37  1 N 109 58  1 W
Grangeville                     Idaho            45 55 58 N 116  7 58 W
Granite Falls                   Minnesota        44 46  1 N  95 34  1 W
Grants Pass                     Oregon           42 25 58 N 123 19 58 W
Grass Valley                    California       39  8 59 N 121  1 58 W
Great Falls                     Montana          47 30  6 N 111 17  5 W
Great Falls                     South Carolina   34 31 58 N  80 52 58 W
Greeley                         Colorado         40 25  5 N 104 41 34 W
Green Bay                       Wisconsin        44 30 47 N  88  0 50 W
Greenbelt                       Maryland         39  0  0 N  76 51 15 E
Green River                     Utah             39  0  0 N 110  4 58 W
Green River                     Wyoming          41 31 36 N 109 28  4 W
Greensboro                      North Carolina   36  4 17 N  79 47 25 W
Greenville                      Maine            45 25 58 N  69 34 58 W
Greenville                      Mississippi      33 24 24 N  91  3 36 W
Greenville                      South Carolina   34 50 49 N  82 24  1 W
Greenville                      Tennessee        36  7 58 N  82 49 58 W
Greenwich                       Connecticut      41  1 41 N  73 37 30 W
Greenwich                       United Kingdom   51 28  0 N   0  0  0 E
Greenwood                       Mississippi      33 31  0 N  90 10 54 W
Greenwood                       South Carolina   34 11 35 N  82  9 54 W
Grenoble                        France           45 21 35 N   5 19 12 E
Gresham                         Oregon           45 30  0 N 122 25 48 W
Groton                          South Dakota     45 25  1 N  98  4  1 W
Groveton                        New Hampshire    44 34 58 N  71 30  0 W
Guantanamo Bay                  Cuba             19 53 59 N  75 12  0 W
Guatemala City                  Guatemala        14 34 58 N  90 31 58 W
Guayaquil                       Ecuador           2 15 59 S  79 52 59 W
Guelph                          Canada           43 34 12 N  80 10 48 W
Gulfport                        Mississippi      30 22  4 N  89  5 35 W
Gulkana                         Alaska           62  6  0 N 145 30  0 W
Gutersloh                       Germany          51 55 15 N   8 18 14 E
Guthrie                         Oklahoma         35 52  1 N  97 25 58 W
Haarlem                         Netherlands      52 23 00 N    4 38 00 E
Hagen                           Germany          51 21 00 N    7 28 00 E
Hagerstown                      Maryland         39 38 42 N  77 43 11 W
Haiku                           Hawaii           20 58 59 N 156 16 58 W
Hailey                          Idaho            43 31  1 N 114 19  1 W
Haines                          Alaska           59 15  0 N 135 27 36 W
Halifax                         Canada           44 40 12 N  63 34 47 W
Halle                           Germany          51 28 00 N   11 58 00 E
Hamburg                         Germany          53 34  0 N  10  1 59 E
Hamden                          Connecticut      41 23  5 N  72 54 11 W
Hamilton                        Bermuda          32 22  1 N  64 40 58 W
Hamilton                        Canada           43 15  0 N  79 50 59 W
Hamilton                        Ohio             39 23 58 N  84 33 46 W
Hamm                            Germany          51 41 00 N    7 48 00 E
Hammond                         Indiana          41 37 48 N  87 30 17 W
Hampton                         Virginia         37  1 29 N  76 20 30 W
Hana                            Hawaii           20 43  1 N 155 58 58 W
Hancock                         Michigan         47  8 20 N  88 37 14 W
Hankinson                       North Dakota     46  4  1 N  96 54  0 W
Hannah                          North Dakota     48 58  1 N  98 42  0 W
Hannibal                        Missouri         39 42  0 N  91 22  1 W
Hannover                        Germany          52 27  0 N   9 41 59 E
Hao                             French Polynesia 17 59 59 S 141  0  0 W
Harpers Ferry                   West Virginia    39 19 58 N  77 45  0 W
Harper Woods                    Michigan         42 23 59 N  82 55  1 W
Harrington                      Delaware         38 55  1 N  75 34 58 W
Harrisburg                      Pennsylvania     40 15 42 N  76 52 58 W
Harrisburg                      South Dakota     43 25  0 N  96 40 59 W
Harrison                        Arkansas         36 13  1 N  93  5 59 W
Harrisonburg                    Virginia         38 30  0 N  78 49 58 W
Hartford                        Connecticut      41 46 12 N  72 40 49 W
Harvey                          North Dakota     47 46  1 N  99 55  1 W
Hastings                        Nebraska         40 35 24 N  98 23 12 W
Hattiesburg                     Mississippi      31 19 36 N  89 17 17 W
Hat Yai                         Thailand          6 56 12 N 100 24  0 E
Hauula                          Hawaii           21 37  1 N 157 45  0 W
Havana                          Cuba             23  7 59 N  82 22 59 W
Havre                           Montana          48 32 59 N 109 41  6 W
Hawthorne                       California       33 55  0 N 118 21  7 W
Hawthorne                       Nevada           38 32 59 N 118 39  0 W
Hayward                         California       37 39 53 N 122  4 37 W
Hazard                          Kentucky         37 13  1 N  83 10  1 W
Heidelberg                      Germany          49 25 00 N    8 42 00 E
Heilbronn                       Germany          49 08 00 N    9 13 00 E
Helena                          Montana          46 35 33 N 112  2 24 W
Helgoland                       Germany          54 11  6 N   7 54 18 E
Helsinki                        Finland          60  9 59 N  24 52 59 E
Henderson                       Kentucky         37 50 12 N  87 35 12 W
Henderson                       Nevada           36  2 12 N 114 58 48 W
Hendersonville                  Tennessee        36 18 17 N  86 37 12 W
Herndon                         Virginia         38 53 51 N  77  0 33 W
Herne                           Germany          51 33 00 N    7 13 00 E
Hialeah                         Florida          25 49 41 N  80 16 59 W
Hickory                         North Carolina   35 43  1 N  81 20 59 W
Highland Lakes                  New Jersey       41  9 39 N  74 27 12 W
Highmore                        South Dakota     44 30  0 N  99 25 58 W
High Point                      North Carolina   35 57  6 N  80  0 17 W
Hill City                       Minnesota        46 58  1 N  93 37 58 W
Hillsboro                       North Dakota     47 22 58 N  97  4 58 W
Hillsboro                       Oregon           45 31 12 N 122 59 13 W
Hilo                            Hawaii           19 43 30 N 155  5 24 W
Hinton                          West Virginia    37 40  1 N  80 55  1 W
Hobbs                           New Mexico       32 42  0 N 103  7 55 W
Holbrook                        Arizona          34 55  1 N 110 15  0 W
Hollis Hills                    New York         40 43 55 N  73 45 54 W
Holliston                       Massachusetts    42 21  0 N  71  2 59 W
Holly Springs                   Mississippi      34 45  0 N  89 28  1 W
Hollywood                       California       34  7 30 N 118 20 13 W
Hollywood                       Florida          26  0 36 N  80  9  0 W
Holyoke                         Massachusetts    42 12 29 N  72 36 35 W
Homer                           Alaska           59 38 59 N 151 31 12 W
Hong Kong                       China            21 45  0 N 115  0  0 E
Honiara                         Guadalcanal       9 14 59 S 159 45  0 E
Honington                       United Kingdom   52 19 58 N   0 46  1 E
Honolulu                        Hawaii           21 18 21 N 157 51 36 W
Hooker                          Oklahoma         36 49  1 N 101 13  1 W
Hooper Bay                      Alaska           61 31 58 N 166  1 58 W
Hopkinsville                    Kentucky         36 51 42 N  87 28 18 W
Hot Springs Nat Pk              Arkansas         34 30 29 N  93  3 11 W
Houma                           Louisiana        29 36  0 N  90 43  1 W
Houston                         Texas            29 45 25 N  95 21 37 W
Humboldt                        Nebraska         40 10  1 N  95 57  0 W
Huntington Beach                California       33 40  5 N 118  4 58 W
Huntington Station              New York         40 50 34 N  73 24  3 W
Huntington                      West Virginia    38 25 12 N  82 26 32 W
Huntsville                      Alabama          34 43 54 N  86 35 12 W
Hurley                          Wisconsin        46 25 58 N  90 10 58 W
Huron                           South Dakota     44 21 35 N  98 13  5 W
Hutchinson                      Kansas           38  4 54 N  97 55 41 W
Hutchinson                      Minnesota        44 52 58 N  94 22 58 W
Hyltebruk                       Sweden           57  0  0 N  13  5 59 E
Idaho Falls                     Idaho            43 29 30 N 112  1 58 W
Incirlik                        Turkey           37  0  4 N  35 25 29 E
Independence                    Kansas           37 13 58 N  95 42  0 W
Independence                    Missouri         39  5 35 N  94 25  0 W
Indianapolis                    Indiana          39 46  6 N  86  9 46 W
Ine                             Marshall Islands  7  1  0 N 171 28 59 E
Inglewood                       California       33 57 36 N 118 20 59 W
Innsbruck                       Austria          47 15 35 N  11 20 23 E
Inuvik                          Canada           68 19 11 N 133 30  0 W
Invercargill                    New Zeal         46 25  0 S 168 19  0 E
Iowa City                       Iowa             41 39 37 N  91 31 53 W
Ipswich                         Australia        27 37 59 S 152 43  0 E
Iqaluit                         Canada           63 45 35 N  68 32 59 W
Iron River                      Michigan         46  8 59 N  88 39  0 W
Irvine                          California       33 40 29 N 117 45 36 W
Irving                          Texas            32 48 47 N  96 56 12 W
Irvington                       New Jersey       40 43 36 N  74 13 29 W
Islamabad                       Pakistan         33 37  0 N  73  5 59 E
Istanbul                        Turkey           41  1 59 N  29  0  0 E
Istrana                         Italy            45 44 13 N  12  8  2 E
Jackson                         Michigan         42 14 43 N  84 24 21 W
Jackson                         Mississippi      32 17 56 N  90 11  6 W
Jackson                         Tennessee        35 37  0 N  88 48 47 W
Jacksonville                    Arkansas         34 51 54 N  92  6 42 W
Jacksonville                    Florida          30 19 44 N  81 39 42 W
Jakarta                         Indonesia         6  9  0 S 106 50 59 E
Jaluit                          Marshall Islands  5 54 24 N 169 38 30 E
Jamestown                       North Dakota     46 54 18 N  98 42 17 W
Janesville                      Wisconsin        42 40 54 N  89  1 11 W
Janesville                      Wisconsin        42 40 54 N  89  1 11 W
Jasper                          Canada           53  0  0 N 118  2 59 W
Jatiluhur                       Indonesia         6 31 16 S 107  0  0 E
Jeddah                          Saudia Arabia    21 30  0 N  39 12  0 E
Jefferson City                  Missouri         38 31  0 N  92 13  0 W
Jena                            Germany          50 56 00 N   11 35 00 E
Jensen Beach                    Florida          27 15  0 N  80 15  0 W
Jersey City                     New Jersey       40 43 49 N  74  3 56 W
Jerusalem                       Israel           31 46  0 N  35 13 59 E
Johannesburg                    S Africa         26  7 59 S  27 53 59 E
Johnson City                    Tennessee        36 19  5 N  82 21 11 W
Johnston Atoll                  US Teritory      16 43 59 N 169 31 58 W
Johnstown                       Pennsylvania     40 19 35 N  78 55  3 W
Joliet                          Illinois         41 31 36 N  88  4 47 W
Jonesboro                       Arkansas         35 50 12 N  90 42 24 W
Joplin                          Missouri         37  5 35 N  94 30 42 W
Julian                          California       33  0  0 N 116 34 47 W
Juneau                          Alaska           58 18 11 N 134 24 28 W
Kabul                           Afghanistan      34 34  1 N  69 13  1 E
Kaena Point                     Hawaii           21 30  0 N 158 11 59 W
Kahului                         Hawaii           20 52 58 N 156 28  1 W
Kailua Kona                     Hawaii           19 49  1 N 155 58 58 W
Kaiserslautern                  Germany          49 27 00 N    7 45 00 E
Kalamazoo                       Michigan         42 17 29 N  85 35 13 W
Kalapana                        Hawaii           19 25  1 N 155  0  0 W
Kalaupapa                       Hawaii           21 12 48 N 156 58 40 W
Kalispell                       Montana          48 11 42 N 114 18 46 W
Kamloops                        Canada           50 42  0 N 120 27  0 W
Kamuela                         Hawaii           20  1  1 N 155 40  1 W
Kanab                           Utah             37  0  0 N 112 30  0 W
Kaneohe Bay                     Hawaii           21 27 17 N 157 45 21 W
Kankakee                        Illinois         41  7  1 N  87 52 58 W
Kannapolis                      North Carolina   35 30  0 N  80 37 58 W
Kano                            Nigeria          12  3  0 N   8 31 30 E
Kansas City                     Kansas           39  7  4 N  94 38 24 W
Kansas City                     Missouri         39  4 55 N  94 35 20 W
Kapaa                           Hawaii           22  6  0 N 159 19 58 W
Kapalua                         Hawaii           20 57 57 N 156 40 37 W
Kapuskasing                     Canada           49 25 12 N  82 30  0 W
Karachi                         Pakistan         24 53 59 N  67  9  0 E
Karlsruhe                       Germany          49 01 00 N    8 24 00 E
Kassel                          Germany          51 19 26 N   9 22 19 E
Kathmandu                       Nepal            27 49  0 N  85 20 59 E
Kaunakakai                      Hawaii           21  6  0 N 156 58 58 W
Keahole                         Hawaii           19 44  8 N 156  2 56 W
Kearney                         Nebraska         40 41 53 N  99  4 59 W
Keene                           New Hampshire    42 55 59 N  71 16 48 W
Keflavik                        Iceland          64  0  0 N  22 37  1 W
Kekaha                          Hawaii           21 56 59 N 159 41 59 W
Kelso                           Washington       46  8 54 N 122 52 51 W
Kenai                           Alaska           60 32 59 N 151 16  1 W
Kennebunk                       Maine            43 23 59 N  70 32 59 W
Kenner                          Louisiana        29 58 59 N  90 14 30 W
Kenora                          Canada           49 47 59 N  94 20 59 W
Kenosha                         Wisconsin        42 35 43 N  87 50 11 W
Ketchikan                       Alaska           55 20 30 N 131 38 49 W
Kettering                       Ohio             39 41 12 N  84 10 12 W
Khania                          Greece           35 32 12 N  24  8 59 E
Khartoum                        Sudan            15 34  0 N  32 36  0 E
Kiel                            Germany          54 19  0 N  10  7 59 E
Kili                            Marshall Islands  5 39  0 N 169  7  0 E
Kimball                         Nebraska         41 13 58 N 103 40 58 W
King George                     Virginia         38 12  0 N  77  1 11 W
Kingman                         Arizona          35 10  1 N 114  4 58 W
King Salmon                     Alaska           58 40 47 N 156 39  0 W
Kings Beach                     Australia        26 48  0 S 153  5 59 E
Kingsport                       Tennessee        36 32 42 N  82 32 35 W
Kingston                        Canada           44 13 11 N  76 35 59 W
Kingston                        Jamaica          18  0  0 N  76 44 59 W
Kinshasa                        Zaire             4 22 58 S  15 26 59 E
Kissimmee                       Florida          28 16 58 N  81 25  1 W
Kit Carson                      Colorado         38 46  1 N 102 47 59 W
Kitchener                       Canada           43 15  0 N  80 19 47 W
Klamath Falls                   Oregon           42 13  1 N 121 49  1 W
Knightdale                      North Carolina   35 47 48 N  78 26 21 W
Knoxville                       Tennessee        35 57 38 N  83 55  6 W
Koblenz                         Germany          50 21 00 N    7 36 00 E
Kodiak                          Alaska           57 47 17 N 152 24 10 W
Kohala                          Hawaii           20  0 15 N 155 40 15 W
Koko Head                       Hawaii           21 16  5 N 157 42 21 W
Kokomo                          Indiana          40 30  0 N  86 19 58 W
Koln/Bonn                       Germany          50 50 12 N   7  9  0 E
Koloa                           Hawaii           21 53 30 N 159 26 59 W
Kona                            Hawaii           19 39 26 N 156  1 40 W
Korat                           Thailand         14 56 12 N 102  4 59 E
Kosrae                          Micronesia        5 22  2 N 162 58 35 E
Kota Kinabalu                   Malaysi           5 56 12 N 116  2 59 E
Kotzebue                        Alaska           66 54  0 N 162 35 59 W
Krefeld                         Germany          51 20 00 N    6 34 00 E
Kuala Lumpur                    Malaysia          3  7 59 N 101 42  0 E
Kuching                         Malaysia          1 29 12 N 110 19 59 E
Kuopio                          Finland          62 54 00 N   27 40 00 E
Kure Island                     Hawaii           28 22 59 N 178 18  0 W
Kuwait City                     Kuwait           29  4  0 N  47 58 59 E
Kwajalein Atoll                 Marshall Islands  9  0  0 N 167 35 59 E
Kyoto                           Japan            35  0  0 N 135 46  0 E
Laconia                         New Hampshire    43 31 36 N  71 28 11 W
La Crosse                       Wisconsin        43 47 59 N  91 14 42 W
Lafayette                       Indiana          40 25 10 N  86 53 39 W
Lafayette                       Louisiana        30 13 30 N  92  1 11 W
Lagos                           Nigeria           6 34 58 N   3  1 58 E
La Grande                       Oregon           45 19 58 N 118  5 59 W
La Grange                       Georgia          33  1  1 N  85  0  0 W
Lahore                          Pakistan         32  0  0 N  74 17 59 E
Lahr                            Germany          48 22 11 N   7 49 33 E
