N1609 043245.0 -042219 14.4  8   1.1   0.7  95  15480 MCG -1-12-25          
N1610 043244.7 -043455       0   0.0   0.0   0                              
N1611 043305.8 -041749 14.3  8   2.0   0.6 108  15501 MCG -1-12-29          
N1612 043313.1 -041019 14.3  8   1.3   1.0 142  15507 MCG -1-12-30          
N1613 043325.3 -041554 14.6  8   1.0   0.8  45  15518 MCG -1-12-31          
N1614 043359.8 -083445 13.6  8   1.3   0.9 142  15538 MCG -1-12-32          
N1615 043601.9 +195703 14.0  8   1.2   0.8 115  15608 UGC 3096              
N1616 043241.9 -434254 13.3  8   1.8   0.9  36  15479 ESO 251-10            
N1617 043139.5 -543607 11.4  8   4.3   2.1 107  15405 ESO 157-41            
N1618 043606.6 -030855 13.5  8   2.4   0.8  26  15611 MCG -1-12-34          
N1619 043611.4 -044957       0   0.0   0.0   0                              
N1620 043637.2 -000839 13.1  8   2.9   1.0  25  15638 UGC 3103              
N1621 043625.0 -045912 14.6  8   1.4   0.8 105  15626 NGC 1626              
N1622 043636.6 -031118 13.9  8   3.7   0.7  33  15635 MCG -1-12-36          
N1623 043532.2 -133323 16.5  8   0.8   0.5  15  15591 DRCG 10-7             
N1624 044036.4 +502742       3   3.0   0.0   0        OCL 403               
N1625 043706.3 -031814 13.1  8   2.1   0.5 131  15654 MCG -1-12-38          
N1626 043625.0 -045912 14.6  8   1.4   0.8 105  15626 NGC 1621              
N1627 043737.9 -045317 13.7  8   1.6   1.5 138  15675 MCG -1-12-40          
N1628 043736.1 -044257 14.2  8   1.9   0.4   6  15674 MCG -1-12-39          
N1629 042937.0 -715018       3   1.0   0.0   0        ESO 55-SC24           
N1630 043715.4 -185407 15.4  8   0.7   0.5 140  15659 ESO 551-19            
N1630 043714.2 -185422 17.5  8   0.2   0.1  75                              
N1631 043824.1 -203901 14.3  8   1.5   0.9  44  15705 ESO 551-21            
N1632 043958.5 -092721 15.3  8   1.0   0.6  40  15769 IC 386                
N1633 044009.1 +072059 14.4  8   1.0   0.9  51  15774 UGC 3125              
N1634 044009.8 +072020 15.1  8   0.4   0.3 109  15775 MCG 1-12-15           
N1635 044007.9 -003250 13.4  8   1.4   1.3   5  15773 UGC 3126              
N1636 044040.2 -083628 13.8  8   1.2   0.9   0  15800 MCG -1-12-42          
N1637 044128.2 -025128 11.5  8   3.3   2.7  24  15821 MCG 0-12-68           
N1638 044136.4 -014830 13.0  8   1.8   1.2  70  15824 UGC 3133              
N1639 044052.3 -165929       1   0.0   0.0   0                              
N1640 044214.5 -202605 12.4  8   2.7   2.3  45  15850 ESO 551-27            
N1641 043535.0 -654507       3   9.0   6.0   0        ESO 84-SC24           
N1642 044254.9 +003708 13.3  8   1.7   1.2 175  15867 UGC 3140              
N1643 044343.9 -051908 14.1  8   1.2   1.1 147  15891 MCG -1-13-1           
N1644 043739.6 -661149       3   1.6   0.0   0        ESO 84-SC30           
N1645 044406.3 -052754 13.9  8   2.1   0.9  85  15903 MCG -1-13-2           
N1646 044423.5 -083153 14.0  8   2.2   1.3 165  15914 MCG -1-13-3           
N1646 044423.8 -083206 16.0  8   0.3   0.3   0        2ZW 22                
N1646 044426.2 -083207 16.8  8   0.4   0.2 162        2ZW 22                
N1647 044542.0 +190700       3  40.0   0.0   0        OCL 457               
N1648 044434.7 -082842 15.6  8   0.6   0.5   4  15920 MCG -1-13-4           
N1649 043822.9 -684023       3  15.0   0.0   0        NGC 1652              
N1650 044511.4 -155212 13.7  8   2.3   1.3 170  15931 MCG -3-13-1           
N1651 043732.7 -703508       3   2.5   0.0   0        ESO 55-SC30           
N1652 043822.9 -684023       3  15.0   0.0   0        NGC 1649              
N1653 044547.5 -022334 12.9  8   1.5   1.5   0  15942 UGC 3153              
N1654 044548.4 -020500 14.4  8   0.8   0.8   0  15943 UGC 3154              
N1655 044711.8 +205525       0   0.0   0.0   0                              
N1656 044553.3 -050811 13.8  8   1.5   1.0 123  15949 MCG -1-13-5           
N1657 044607.3 -020437 14.7  8   1.2   0.8 150  15958 UGC 3156              
N1658 044401.1 -412749 14.4  8   1.5   0.5 124  15899 ESO 304-16            
N1659 044630.0 -044719 13.3  8   1.5   1.1  50  15977 MCG -1-13-6           
N1660 044411.1 -412952 14.9  8   1.0   0.5  32  15908 ESO 304-18            
N1661 044707.7 -020318 14.1  8   1.4   0.9  35  16000 UGC 3166              
N1662 044826.9 +105638       3  12.0   0.0   0        OCL 470               
N1663 044924.0 +130800       3   9.0   0.0   0        OCL 461               
N1664 045105.4 +434034       3  18.0   0.0   0        OCL 411               
N1665 044817.0 -052538 13.8  8   1.8   1.1  50  16044 MCG -1-13-9           
N1666 044832.8 -063410 13.6  8   1.4   1.1 143  16057 MCG -1-13-10          
N1667 044837.0 -061913 12.8  8   1.4   1.0  20  16062 NGC 1689              
N1668 044605.9 -444358 13.8  8   1.6   0.9 107  15957 ESO 251-30            
N1669 044300.0 -654851 14.9  8   0.8   0.4  97  15871 ESO 84-38             
N1670 044942.6 -024536 13.8  8   1.3   0.7  72  16107 MCG 0-13-16           
N1671 044933.8 +001512 13.9  8   0.9   0.6 130  16095 IC 395                
N1672 044542.8 -591452 10.5  8   6.7   5.6 170  15941 ESO 118-43            
N1673 044239.7 -694917       3   0.7   0.0   0        ESO 55-SC34           
N1674 045224.9 +235428       0   0.0   0.0   0                              
N1675 045224.9 +235428       0   0.0   0.0   0                              
N1676 044354.2 -684940       3   0.8   0.0   0        ESO 55-SC36           
N1677 045051.9 -045331 15.0  8   1.1   0.4 139  16146 IC 2099               
N1678 045135.4 -023722 14.3  8   1.1   0.8  72  16179 MCG 0-13-19           
N1679 044955.5 -315802 12.0  8   2.7   2.0 150  16120 ESO 422-1             
N1680 044833.7 -474900 14.4  8   1.2   0.5 102  16058 ESO 203-4             
N1681 045150.1 -054811 13.7  8   1.3   1.2 142  16195 MCG -1-13-26          
N1682 045219.7 -030619 14.5  8   0.9   0.9   0  16211 MCG -1-13-28          
N1683 045217.5 -030127 15.6  8   1.0   0.4 162  16209 NPM1G -03.0218        
N1684 045231.1 -030620 13.0  8   2.2   1.7  93  16219 MCG -1-13-31          
N1685 045234.2 -025659 15.0  8   1.3   0.9 135  16222 MCG -1-13-32          
N1686 045254.7 -152047 14.5  8   1.7   0.3  27  16239 MCG -3-13-19          
N1687 045121.1 -335621 14.7  8   1.3   0.5  40  16166 ESO 361-13            
N1688 044823.5 -594800 12.3  8   2.4   1.9 177  16050 ESO 119-6             
N1689 044837.0 -061913 12.8  8   1.4   1.0  20  16062 NGC 1667              
N1690 045419.3 +013826 15.3  8   1.0   1.0   0  16290 UGC 3198              
N1691 045438.3 +031604 13.1  8   2.3   1.8  37  16300 UGC 3201              
N1692 045523.7 -203416 14.0  8   1.3   1.2   5  16336 ESO 552-21            
N1693 044738.8 -692037       3   0.7   0.0   0        ESO 56-SC2            
N1694 045516.8 -043908 15.0  8   1.2   0.7  34  16335 MCG -1-13-35A         
N1695 044744.5 -692226       3   1.5   0.0   0        ESO 56-SC3            
N1696 044830.0 -681435       3   0.9   0.0   0        ESO 56-SC4            
N1697 044836.4 -683329       3   2.6   0.0   0        ESO 56-SC5            
N1698 044904.5 -690649       3   1.6   0.0   0        ESO 56-SC6            
N1699 045659.5 -044526 14.7  8   0.9   0.5 155  16390 MCG -1-13-39          
N1700 045656.2 -045155 12.2  8   3.3   2.1 120  16386 MCG -1-13-38          
N1701 045551.1 -295301 13.6  8   1.2   0.9 137  16352 ESO 422-11            
N1702 044927.7 -695103       3   1.0   0.0   0        ESO 56-SC8            
N1703 045251.9 -594434 12.0  8   2.9   2.6   6  16234 ESO 119-19            
N1704 044955.5 -694523       3   1.7   0.0   0        ESO 56-SC9            
N1705 045413.9 -532138 12.8  8   1.9   1.4  50  16282 ESO 158-13            
N1706 045231.1 -625910 13.6  8   1.4   1.0 124  16220 ESO 85-7              
N1707 045820.7 +081422       3   1.0   0.0   0        IC 2107               
N1708 050321.8 +524923       3  20.0   0.0   0                              
N1709 045844.0 -002840 15.2  8   0.9   0.7  49  16462 NGC 1717              
N1710 045716.8 -151720 14.0  8   1.3   1.0  15  16396 IC 2108               
N1711 045036.2 -695908       3   2.4   0.0   0        ESO 56-SC10           
N1712 045058.5 -692427       3   2.5   0.0   0        ESO 56-SC11           
N1713 045854.7 -002919 13.9  8   1.4   1.2  45  16471 UGC 3222              
N1714 045208.4 -665532       5   1.2   0.0   0        ESO 85-EN8            
N1715 045210.5 -665432       5   0.0   0.0   0        ESO 85-EN9            
N1716 045813.2 -202148 13.9  8   1.4   1.2  20  16434 ESO 552-34            
N1717 045844.0 -002840 15.2  8   0.9   0.7  49  16462 NGC 1709              
N1718 045225.4 -670303       3   2.0   0.0   0        ESO 85-SC10           
N1719 045934.5 -001538 14.5  8   1.1   0.3 102  16501 UGC 3226              
N1720 045920.5 -075133 13.9  8   2.0   1.2  78  16485 MCG -1-13-41          
N1721 045917.4 -110706 13.8  8   1.9   1.0 132  16484 MCG -2-13-27          
N1722 045143.4 -692354       5   1.0   0.0   0        ESO 56-SC12           
N1723 045925.9 -105850 12.7  8   2.6   1.8 144  16493 MCG -2-13-29          
N1724 050332.3 +492930       3   1.0   0.0   0        OCL 405               
N1725 045922.9 -110755 13.8  8   1.2   1.0  20  16488 MCG -2-13-28          
N1726 045941.9 -074518 12.7  8   1.7   1.4   0  16508 MCG -1-13-42          
N1727 045212.8 -692020       5   2.5   0.0   0        ESO 56-SC14           
N1728 045927.8 -110724 14.8  8   2.0   0.7 177  16495 MCG -2-13-30          
N1729 050015.6 -032111 13.6  8   1.7   1.4  30  16529 MCG -1-13-43          
N1730 045931.7 -154924 13.2  8   2.3   1.0 100  16499 IC 2113               
N1731 045332.1 -665531       5   8.0   0.0   0        ESO 85-SC12           
N1732 045310.6 -683900       3   0.9   0.0   0        ESO 56-SC17           
N1733 045404.8 -664058       3   1.2   0.0   0        ESO 85-SC13           
N1734 045333.6 -684608       3   1.3   0.0   0        ESO 56-SC18           
N1735 045419.7 -670559       3   1.6   0.0   0        ESO 85-SC15           
N1736 045301.6 -680312       5   0.0   0.0   0        ESO 56-EN16           
N1737 045357.8 -691028       5   0.0   0.0   0        ESO 56-EN20           
N1738 050146.5 -180927 13.7  8   1.3   0.7  38  16585 ESO 552-49            
N1739 050147.3 -181002 14.2  8   1.4   0.8 105  16586 ESO 552-50            
N1740 050154.7 -031745 13.9  8   1.5   1.2  55  16589 MCG -1-13-46          
N1741A050138.7 -041532 15.0  8   0.9   0.3  63  16574 MCG -1-13-45          
N1741B050135.4 -041548 15.2  8   0.9   0.5  25  16570 MCG -1-13-45          
N1742 050200.5 -031714       1   0.0   0.0   0                              
N1743 045403.2 -691157       5   2.0   2.0   0        ESO 56-EN21           
N1744 045957.6 -260122 11.8  8   7.4   3.5 168  16517 ESO 486-5             
N1745 045420.7 -690932       5   0.0   0.0   0        ESO 56-SC22           
N1746 050350.0 +234520       3  40.0   0.0   0        OCL 452               
N1747 045511.0 -671008       5   0.0   0.0   0        ESO 85-SC16           
N1748 045423.7 -691106       5   0.0   0.0   0        IC 2114               
N1749 045456.1 -681120       3   1.2   0.0   0        ESO 56-SC26           
N1750 050354.0 +233930       3  25.0  12.0   0                              
N1751 045412.1 -694823       3   1.7   0.0   0        ESO 56-SC23           
N1752 050209.6 -081427 13.3  8   2.6   0.8  70  16600 MCG -1-13-47          
N1753 050232.2 -032041 15.5  8   1.4   0.6 165  16610 MCG -1-13-48          
N1754 045417.9 -702630       4   0.0   0.0   0        ESO 56-SC25           
N1755 045514.9 -681215       3   2.6   0.0   0        ESO 56-SC28           
N1756 045449.9 -691415       3   1.1   0.0   0        ESO 56-SC27           
N1757 050239.3 -044323       0   0.0   0.0   0                              
N1758 050429.2 +234814       3  40.0   0.0   0        OCL 453               
N1759 050049.0 -384025 14.1  8   1.2   1.2   0  16547 ESO 305-1             
N1760 045644.4 -663139       5   0.0   0.0   0        ESO 85-EN19           
N1761 045637.8 -662844       3   1.2   0.0   0        ESO 85-SC18           
N1762 050337.0 +013424 13.4  8   1.7   1.1 175  16654 UGC 3238              
N1763 045649.2 -662433       5   5.0   3.0   0        IC 2115               
N1764 045627.8 -674138       3   1.0   0.0   0        ESO 56-SC30           
N1765 045824.3 -620140 13.9  8   1.2   1.0 150  16444 ESO 119-24            
N1766 045557.7 -701331       3   0.7   0.0   0        ESO 56-SC29           
N1767 045627.4 -692402       5   1.6   0.0   0        ESO 56-SC31           
N1768 045700.2 -681458       3   0.9   0.0   0        ESO 56-SC32           
N1769 045744.7 -662749       5   0.0   0.0   0        ESO 85-EN23           
N1770 045715.8 -682505       5   1.6   0.0   0        ESO 56-SC35           
N1771 045855.6 -631754 14.2  8   1.8   0.5 136  16472 ESO 85-27             
N1772 045652.9 -693322       3   1.5   0.0   0        ESO 56-SC33           
N1773 045811.3 -662133       5   0.0   0.0   0        ESO 85-EN25           
N1774 045806.9 -671433       3   1.8   0.0   0        ESO 85-SC26           
N1775 045653.4 -702547       3   0.7   0.0   0        ESO 56-SC34           
N1776 045839.8 -662547       3   1.1   0.0   0        ESO 85-SC28           
N1777 045547.8 -741708       3   2.1   0.0   0        ESO 33-SC1            
N1778 050805.6 +370122       3   8.0   0.0   0        OCL 429               
N1779 050518.0 -090852 13.0  8   2.5   1.4 108  16713 MCG -2-13-41          
N1780 050620.7 -192801 14.7  8   0.9   0.5  84  16743 ESO 553-1             
N1781 050755.1 -181124 13.7  8   1.3   1.1  45  16788 NGC 1794              
N1782 045751.2 -692332       3   1.2   0.0   0        ESO 56-SC36           
N1783 045908.8 -655907       3   3.0   0.0   0        ESO 85-SC29           
N1784 050527.1 -115216 12.4  8   4.1   2.6 105  16716 MCG -2-13-42          
N1785 045835.3 -685037       3   3.0   0.0   0        ESO 56-**38           
N1786 045907.9 -674443       4   1.6   0.0   0        ESO 56-SC39           
N1787 050006.0 -654542       3  23.0   0.0   0        ESO 85-SC31           
N1788 050653.2 -032028       5   5.0   3.0   0        LBN 916               
N1789 045751.2 -715403       3   1.5   0.0   0        ESO 56-SC37           
N1790 051107.2 +520330       3   0.0   0.0   0                              
N1791 045906.6 -701008       3   1.3   0.0   0        ESO 56-SC41           
N1792 050513.8 -375847 10.8  8   5.2   2.6 137  16709 ESO 305-6             
N1793 045938.3 -693328       3   1.3   0.0   0        ESO 56-SC43           
N1794 050755.1 -181124 13.7  8   1.3   1.1  45  16788 NGC 1781              
N1795 045947.0 -694805       3   1.6   0.0   0        ESO 56-SC44           
N1796 050242.8 -610823 12.9  8   1.8   1.0 102  16617 ESO 119-30            
N1796A050503.3 -612902 14.9  8   1.7   0.5 150  16698 ESO 119-35            
N1796B050753.7 -611126 15.8  8   1.1   0.3  21  16787 ESO 119-37            
N1796B050755.8 -611137 16.5  8   0.6   0.2  27  16789 ESO 119-37A           
N1797 050744.9 -080108 14.4  8   1.6   1.0  90  16781 MCG -1-14-2           
N1798 051139.3 +474144       3   5.0   0.0   0        OCL 410               
N1799 050744.5 -075808 14.7  8   1.1   0.6 125  16783 MCG -1-14-1           
N1800 050625.4 -315716 13.1  8   2.0   1.1 113  16745 ESO 422-30            
N1801 050034.6 -693650       3   2.2   0.0   0        ESO 56-SC45           
N1802 051012.0 +240650       3  20.0   0.0   0                              
N1803 050526.5 -493403 13.4  8   1.3   0.8  62  16715 ESO 203-18            
N1804 050103.3 -690458       3   1.0   0.0   0        ESO 56-SC46           
N1805 050221.4 -660644       3   2.2   0.0   0        ESO 85-SC32           
N1806 050211.4 -675902       3   2.2   0.0   0        ESO 56-SC47           
N1807 051043.0 +163118       3  12.0   0.0   0        OCL 462               
N1808 050742.5 -373048 10.8  8   6.5   3.9 133  16779 ESO 305-8             
N1809 050205.3 -693406 13.2  8   3.2   0.8 143  16599 ESO 56-48             
N1810 050323.3 -662255       3   1.2   0.0   0        ESO 85-SC35           
N1811 050842.5 -291635 14.5  8   1.7   0.4  60  16811 ESO 422-37            
N1812 050852.8 -291506 13.6  8   1.2   0.9   8  16819 ESO 422-39            
N1813 050240.4 -701905       3   0.0   0.0   0        ESO 56-SC50           
N1814 050346.5 -671803       5   1.0   0.0   0        ESO 85-SC36           
N1815 050227.3 -703716       3   1.2   0.0   0        ESO 56-SC49           
N1816 050350.8 -671539       3   1.0   0.0   0        ESO 85-SC37           
N1817 051227.0 +164100       3  20.0   0.0   0        OCL 463               
N1818 050414.8 -662604       3   3.4   0.0   0        ESO 85-SC40           
N1819 051146.0 +051203 13.5  8   1.3   1.0 120  16899 UGC 3265              
N1820 050401.7 -671558       3   0.0   0.0   0        ESO 85-SC39           
N1821 051146.0 -150804 14.5  8   1.2   0.8 125  16898 MCG -3-14-7           
N1822 050509.2 -661238       3   0.8   0.0   0        ESO 85-SC42           
N1823 050325.0 -702008       3   0.9   0.0   0        ESO 56-SC51           
N1824 050656.0 -594331 13.1  8   3.2   0.8 160  16761 ESO 119-36            
N1825 050419.2 -685505       3   0.5   0.0   0        ESO 56-SC53           
N1826 050534.0 -661352       3   0.9   0.0   0        ESO 85-SC43           
N1827 051004.4 -365737 13.3  8   3.0   0.7 120  16849 ESO 362-6             
N1828 050420.9 -692318       3   0.7   0.0   0        ESO 56-SC54           
N1829 050457.4 -680320       5   2.1   0.0   0        ESO 56-SC57           
N1830 050438.3 -692025       3   0.7   0.0   0        ESO 56-SC56           
N1831 050616.2 -645507       3   3.9   0.0   0        ESO 85-SC44           
N1832 051203.0 -154120 12.1  8   2.6   1.7  12  16906 MCG -3-14-10          
N1833 050421.8 -704354       5   2.1   0.0   0        ESO 56-SC55           
N1834 050511.4 -691227       3   0.0   0.0   0        ESO 56-SC60           
N1835 050505.7 -692415  9.8  3   1.2   0.0   0        ESO 56-SC58           
N1836 050534.5 -683741       3   0.8   0.0   0        ESO 56-SC61           
N1837 050455.9 -704251       3   1.3   0.0   0        ESO 56-SC59           
N1838 050607.9 -682643       3   0.7   0.0   0        ESO 56-SC64           
N1839 050602.4 -683737       5   0.0   0.0   0        ESO 56-SC63           
N1840 050519.2 -714547       3   0.6   0.0   0        ESO 56-SC62           
N1841 044523.1 -835949       4   2.4   0.0   0        GCL 8                 
N1842 050718.2 -671624       3   0.8   0.0   0        ESO 85-SC46           
N1843 051406.1 -103736 13.4  8   2.1   1.7 122  16949 MCG -2-14-8           
N1844 050730.7 -671925       3   1.3   0.0   0        ESO 85-SC48           
N1845 050512.0 -703545       3  20.0   0.0   0        ESO 56-SC65           
N1846 050734.7 -672731       3   2.8   0.0   0        ESO 56-SC67           
N1847 050708.2 -685817       3   1.0   0.0   0        ESO 56-SC66           
N1848 050727.2 -711144       3   0.0   0.0   0        ESO 56-SC68           
N1849 050934.9 -661857       3   1.3   0.0   0        ESO 85-SC49           
N1850 050844.8 -684542       3   3.4   0.0   0        ESO 56-SC70           
N1851 051406.3 -400248       4  12.0   0.0   0        GCL 9                 
N1852 050923.9 -674639       3   1.8   0.0   0        ESO 56-SC71           
N1853 051216.0 -572358 13.6  8   2.0   0.7  43  16911 ESO 158-22            
N1854 050920.0 -685051 10.0  4   0.0   0.0   0        NGC 1855              
N1855 050920.0 -685051 10.0  4   0.0   0.0   0        NGC 1854              
N1856 050929.4 -690740       3   1.8   0.0   0        ESO 56-SC73           
N1857 052005.5 +392007       3  10.0   0.0   0        OCL 428               
N1858 050956.4 -685359       5   0.0   0.0   0        ESO 56-SC74           
N1859 051131.8 -651459       3   2.0   0.0   0        ESO 85-SC50           
N1860 051039.6 -684508       3   0.8   0.0   0        ESO 56-SC75           
N1861 051022.2 -704638       3   1.2   0.0   0        ESO 56-SC76           
N1862 051234.6 -660916       3   0.3   0.0   0        ESO 85-SC51           
N1863 051139.6 -684337       3   0.5   0.0   0        ESO 56-SC77           
N1864 051240.7 -673717       3   0.9   0.0   0        ESO 56-SC79           
N1865 051225.1 -684616       3   0.8   0.0   0        ESO 56-SC78           
N1866 051339.1 -652756       3   4.5   0.0   0        ESO 85-SC52           
N1867 051342.5 -661739       3   1.3   0.0   0        ESO 85-SC53           
N1868 051436.5 -635718       3   3.9   0.0   0        ESO 85-SC56           
N1869 051356.4 -672246       5  14.0   0.0   0        ESO 85-SC55           
N1870 051310.0 -690701       3   0.5   0.0   0        ESO 56-SC81           
N1871 051351.8 -672710       5   2.0   0.0   0        ESO 56-SC85           
N1872 051310.8 -691902       3   1.0   0.0   0        ESO 56-SC83           
N1873 051355.7 -672004       5   3.5   0.0   0        ESO 85-SC54           
N1874 051311.7 -692235  9.0  5   1.0   0.0   0        ESO 56-EN84           
N1875 052145.7 +064120 14.7  8   0.8   0.7  20  17171 MCG 1-14-31           
N1876 051318.5 -692152  9.0  5   0.0   0.0   0                              
N1877 051339.0 -692300 12.0  5   3.0   0.0   0                              
N1878 051251.0 -702818       3   1.1   0.0   0        ESO 56-SC80           
N1879 051948.1 -320833 13.2  8   2.5   1.7  60  17113 ESO 423-6             
N1880 051339.2 -692246       5   0.0   0.0   0        ESO 56-EN82           
N1881 051338.2 -691744       3   0.0   0.0   0        ESO 56-SC86           
N1882 051533.4 -660747       3   1.2   0.0   0        NGC 1884              
N1883 052554.1 +462925       3   5.0   0.0   0        OCL 417               
N1884 051533.4 -660747       3   1.2   0.0   0        NGC 1882              
N1885 051505.9 -685840       3   0.8   0.0   0        ESO 56-SC88           
N1886 052148.2 -234836 13.6  8   3.1   0.4  60  17174 ESO 487-2             
N1887 051606.0 -661907       3   1.1   0.0   0        ESO 85-SC59           
N1888 052234.4 -113001 12.8  8   3.0   0.8 145  17195 MCG -2-14-13          
N1889 052235.3 -112949 14.1  8   0.6   0.4 165  17196 MCG -2-14-14          
N1890 051345.9 -720441       3   1.2   0.0   0        ESO 56-SC87           
N1891 052124.0 -354258       3   5.0   0.0   0        ESO 362-?20           
N1892 051709.5 -645737 12.8  8   2.9   0.8  74  17042 ESO 85-61             
N1893 052244.1 +332443       3  25.0   0.0   0        IC 410                
N1894 051551.3 -692807       3   0.8   0.0   0        ESO 56-SC89           
N1895 051652.4 -671947       5   0.0   0.0   0        ESO 85-EN62           
N1896 052533.6 +291539       3   0.0   0.0   0                              
N1897 051732.4 -672656       3   1.0   0.0   0        ESO 56-SC92           
N1898 051642.4 -693923       4   0.0   0.0   0        ESO 56-SC90           
N1899 051746.0 -675400       5   0.0   0.0   0        ESO 56-EN94           
N1900 051909.4 -630125       3   1.7   0.0   0        ESO 85-SC68           
N1901 051815.0 -682600       3  40.0   0.0   0        ESO 56-SC91           
N1902 051819.2 -663739       3   1.6   0.0   0        ESO 85-SC66           
N1903 051722.4 -692007       3   1.0   0.0   0        ESO 56-SC93           
N1904 052410.6 -243125       4   9.6   0.0   0                        M  79 
